case,config,y_CH4_biogas,H2_electrolysis_tpd,value_type,mode,phi,P2_bar,pressure_order,recycle,h_H2_to_CFR,heat_recovery_fraction,demand_definition,Q1_kW,Q2_kW,Q3_kW,exothermic_pool_kW,high_T_demand_kW,preheat_credit_kW,Q_fired_kW,H2_burned_tpd,H2_exportable_before_heat_tpd,H2_net_after_heat_tpd,self_sufficient_H2,H2_burned_share_of_exportable,C_total_tpd,CO2_carbon_fixed_fraction,CO2_fixed_as_CO2_tpd
2b_y0.60 eq once-through h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,False,0.75,0.25,Q1 only,3030.936066508513,303.3743121064066,-2710.546428139526,2710.546428139526,3030.936066508513,677.6366070348815,2768.5875993807426,1.9941692842785885,2.7954358232912164,0.8012665390126279,True,0.7133661476551968,43.70250121894985,0.3694399794593906,32.4302119175283
2b_y0.60 eq once-through h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,False,0.75,0.25,Q1 + Q2+,3030.936066508513,303.3743121064066,-2710.546428139526,2710.546428139526,3334.3103786149195,677.6366070348815,3125.498554800045,2.2512465263636487,2.7954358232912164,0.5441892969275677,True,0.8053293542304024,43.70250121894985,0.3694399794593906,32.4302119175283
2b_y0.60 eq once-through h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,False,0.75,0.5,Q1 only,3030.936066508513,303.3743121064066,-2710.546428139526,2710.546428139526,3030.936066508513,1355.273214069763,1971.3680616926467,1.4199448258435474,2.7954358232912164,1.375490997447669,True,0.5079511445094705,43.70250121894985,0.3694399794593906,32.4302119175283
2b_y0.60 eq once-through h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,False,0.75,0.5,Q1 + Q2+,3030.936066508513,303.3743121064066,-2710.546428139526,2710.546428139526,3334.3103786149195,1355.273214069763,2328.2790171119486,1.6770220679286068,2.7954358232912164,1.1184137553626097,True,0.5999143510846758,43.70250121894985,0.3694399794593906,32.4302119175283
2b_y0.60 eq recycle h=0.35,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.35,0.0,Q1 only,3094.326520805335,1127.7220157491215,-3197.230981434758,3197.230981434758,3094.326520805335,0.0,3640.3841421239235,2.6221103644407533,4.802755435542439,2.1806450711016856,True,0.5459595849990649,57.5550234782261,0.903241325304174,79.28840737580033
2b_y0.60 eq recycle h=0.35,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.35,0.0,Q1 + Q2+,3094.326520805335,1127.7220157491215,-3197.230981434758,3197.230981434758,4222.048536554456,0.0,4967.1159253581845,3.5777340084943843,4.802755435542439,1.2250214270480546,True,0.7449336233149884,57.5550234782261,0.903241325304174,79.28840737580033
2b_y0.60 eq recycle h=0.35,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.35,0.25,Q1 only,3094.326520805335,1127.7220157491215,-3197.230981434758,3197.230981434758,3094.326520805335,799.3077453586895,2700.022088760759,1.9447826456655164,4.802755435542439,2.8579727898769223,True,0.40493060114477103,57.5550234782261,0.903241325304174,79.28840737580033
2b_y0.60 eq recycle h=0.35,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.35,0.25,Q1 + Q2+,3094.326520805335,1127.7220157491215,-3197.230981434758,3197.230981434758,4222.048536554456,799.3077453586895,4026.7538719950203,2.9004062897191485,4.802755435542439,1.9023491458232904,True,0.6039046394606947,57.5550234782261,0.903241325304174,79.28840737580033
2b_y0.60 eq recycle h=0.35,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.35,0.5,Q1 only,3094.326520805335,1127.7220157491215,-3197.230981434758,3197.230981434758,3094.326520805335,1598.615490717379,1759.660035397595,1.2674549268902808,4.802755435542439,3.535300508652158,True,0.2639016172904774,57.5550234782261,0.903241325304174,79.28840737580033
2b_y0.60 eq recycle h=0.35,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.35,0.5,Q1 + Q2+,3094.326520805335,1127.7220157491215,-3197.230981434758,3197.230981434758,4222.048536554456,1598.615490717379,3086.3918186318556,2.2230785709439123,4.802755435542439,2.5796768645985266,True,0.462875655606401,57.5550234782261,0.903241325304174,79.28840737580033
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.5,0.0,Q1 only,3275.2824712457,842.1916356032704,-3170.8259541487305,3170.8259541487305,3275.2824712457,0.0,3853.2734955831766,2.775451154420932,4.432782400509089,1.6573312460881566,True,0.6261194219915197,58.64821141945664,0.948121479711084,83.2280809337009
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.5,0.0,Q1 + Q2+,3275.2824712457,842.1916356032704,-3170.8259541487305,3170.8259541487305,4117.47410684897,0.0,4844.0871845282,3.489118377874099,4.432782400509089,0.9436640226349895,True,0.7871169984507669,58.64821141945664,0.948121479711084,83.2280809337009
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.5,0.25,Q1 only,3275.2824712457,842.1916356032704,-3170.8259541487305,3170.8259541487305,3275.2824712457,792.7064885371826,2920.677626715903,2.1037172938935655,4.432782400509089,2.329065106615523,True,0.47458167440205534,58.64821141945664,0.948121479711084,83.2280809337009
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.5,0.25,Q1 + Q2+,3275.2824712457,842.1916356032704,-3170.8259541487305,3170.8259541487305,4117.47410684897,792.7064885371826,3911.4913156609264,2.8173845173467336,4.432782400509089,1.615397883162355,True,0.6355792508613027,58.64821141945664,0.948121479711084,83.2280809337009
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.5,0.5,Q1 only,3275.2824712457,842.1916356032704,-3170.8259541487305,3170.8259541487305,3275.2824712457,1585.4129770743652,1988.0817578486292,1.4319834333661992,4.432782400509089,3.0007989671428894,True,0.3230439268125909,58.64821141945664,0.948121479711084,83.2280809337009
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.5,0.5,Q1 + Q2+,3275.2824712457,842.1916356032704,-3170.8259541487305,3170.8259541487305,4117.47410684897,1585.4129770743652,2978.895446793653,2.1456506568193667,4.432782400509089,2.287131743689722,True,0.4840415032718382,58.64821141945664,0.948121479711084,83.2280809337009
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.75,0.0,Q1 only,4968.097116795305,285.378509208593,-4284.60357887396,4284.60357887396,4968.097116795305,0.0,5844.820137406241,4.209930288192981,4.079078570146555,-0.1308517180464266,False,1.032078744205637,59.598552439314936,0.9877890136345798,86.71017979389238
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.75,0.0,Q1 + Q2+,4968.097116795305,285.378509208593,-4284.60357887396,4284.60357887396,5253.475626003898,0.0,6180.559560004585,4.4517580144375115,4.079078570146555,-0.3726794442909567,False,1.0913636346743787,59.598552439314936,0.9877890136345798,86.71017979389238
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.75,0.25,Q1 only,4968.097116795305,285.378509208593,-4284.60357887396,4284.60357887396,4968.097116795305,1071.15089471849,4584.642614208017,3.302244611184872,4.079078570146555,0.7768339589616828,True,0.809556509980691,59.598552439314936,0.9877890136345798,86.71017979389238
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.75,0.25,Q1 + Q2+,4968.097116795305,285.378509208593,-4284.60357887396,4284.60357887396,5253.475626003898,1071.15089471849,4920.382036806362,3.5440723374294025,4.079078570146555,0.5350062327171523,True,0.8688414004494328,59.598552439314936,0.9877890136345798,86.71017979389238
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.75,0.5,Q1 only,4968.097116795305,285.378509208593,-4284.60357887396,4284.60357887396,4968.097116795305,2142.30178943698,3324.465091009794,2.3945589341767626,4.079078570146555,1.6845196359697923,True,0.587034275755745,59.598552439314936,0.9877890136345798,86.71017979389238
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.0,equilibrium,equilibrium,,1.01325,native,True,0.75,0.5,Q1 + Q2+,4968.097116795305,285.378509208593,-4284.60357887396,4284.60357887396,5253.475626003898,2142.30178943698,3660.2045136081383,2.636386660421293,4.079078570146555,1.4426919097252617,True,0.6463191662244868,59.598552439314936,0.9877890136345798,86.71017979389238
"2b_y0.60 kin once-through phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,False,0.35,0.0,Q1 only,2727.980709243213,461.8410530362956,-9.941691590622089,9.941691590622089,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,8.224171336675518,5.912499816683699,True,0.2810826070321478,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,False,0.35,0.0,Q1 + Q2+,2727.980709243213,461.8410530362956,-9.941691590622089,9.941691590622089,3189.8217622795087,0.0,3752.731485034716,2.7030323552974367,8.224171336675518,5.521138981378082,True,0.3286692658314791,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,False,0.35,0.25,Q1 only,2727.980709243213,461.8410530362956,-9.941691590622089,9.941691590622089,2727.980709243213,2.485422897655522,3206.4650427594793,2.309565390242375,8.224171336675518,5.914605946433143,True,0.2808265168240011,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,False,0.35,0.25,Q1 + Q2+,2727.980709243213,461.8410530362956,-9.941691590622089,9.941691590622089,3189.8217622795087,2.485422897655522,3749.807458096298,2.7009262255479927,8.224171336675518,5.523245111127525,True,0.32841317562333233,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,False,0.35,0.5,Q1 only,2727.980709243213,461.8410530362956,-9.941691590622089,9.941691590622089,2727.980709243213,4.970845795311044,3203.541015821061,2.3074592604929314,8.224171336675518,5.916712076182586,True,0.28057042661585435,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,False,0.35,0.5,Q1 + Q2+,2727.980709243213,461.8410530362956,-9.941691590622089,9.941691590622089,3189.8217622795087,4.970845795311044,3746.8834311578794,2.6988200957985486,8.224171336675518,5.525351240876969,True,0.32815708541518557,31.36820759930369,0.0,0.0
"2b_y0.60 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.0,Q1 only,3129.028264073608,580.2351178067581,-35.923158049802424,35.923158049802424,3129.028264073608,0.0,3681.2097224395393,2.651516375757302,9.152953663118724,6.501437287361423,True,0.2896896972658594,36.163186141834885,0.0100384045621146,0.8811920890089981
"2b_y0.60 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.0,Q1 + Q2+,3129.028264073608,580.2351178067581,-35.923158049802424,35.923158049802424,3709.263381880366,0.0,4363.839272800431,3.143203502498416,9.152953663118724,6.0097501606203085,True,0.34340865453779856,36.163186141834885,0.0100384045621146,0.8811920890089981
"2b_y0.60 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.25,Q1 only,3129.028264073608,580.2351178067581,-35.923158049802424,35.923158049802424,3129.028264073608,8.980789512450606,3670.6440877190093,2.6439061183707198,9.152953663118724,6.509047544748005,True,0.28885824354428674,36.163186141834885,0.0100384045621146,0.8811920890089981
"2b_y0.60 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.25,Q1 + Q2+,3129.028264073608,580.2351178067581,-35.923158049802424,35.923158049802424,3709.263381880366,8.980789512450606,4353.273638079901,3.135593245111833,9.152953663118724,6.017360418006891,True,0.34257720081622584,36.163186141834885,0.0100384045621146,0.8811920890089981
"2b_y0.60 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.5,Q1 only,3129.028264073608,580.2351178067581,-35.923158049802424,35.923158049802424,3129.028264073608,17.961579024901212,3660.078452998479,2.636295860984137,9.152953663118724,6.516657802134588,True,0.288026789822714,36.163186141834885,0.0100384045621146,0.8811920890089981
"2b_y0.60 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.5,Q1 + Q2+,3129.028264073608,580.2351178067581,-35.923158049802424,35.923158049802424,3709.263381880366,17.961579024901212,4342.70800335937,3.12798298772525,9.152953663118724,6.024970675393474,True,0.34174574709465305,36.163186141834885,0.0100384045621146,0.8811920890089981
"2b_y0.60 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.0,Q1 only,2727.980709243213,517.3200288549917,-51.25049012439657,51.25049012439657,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,7.851928108241776,5.540256588249957,True,0.2944081362086559,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.0,Q1 + Q2+,2727.980709243213,517.3200288549917,-51.25049012439657,51.25049012439657,3245.3007380982044,0.0,3818.000868350829,2.750044846230326,7.851928108241776,5.10188326201145,True,0.3502381591272775,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.25,Q1 only,2727.980709243213,517.3200288549917,-51.25049012439657,51.25049012439657,2727.980709243213,12.812622531099143,3194.3153961318985,2.300814194461183,7.851928108241776,5.5511139137805925,True,0.293025377046707,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.25,Q1 + Q2+,2727.980709243213,517.3200288549917,-51.25049012439657,51.25049012439657,3245.3007380982044,12.812622531099143,3802.9271947848297,2.7391875206996903,7.851928108241776,5.112740587542085,True,0.34885539996532855,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.5,Q1 only,2727.980709243213,517.3200288549917,-51.25049012439657,51.25049012439657,2727.980709243213,25.625245062198285,3179.2417225658996,2.289956868930548,7.851928108241776,5.5619712393112275,True,0.29164261788475815,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.5,Q1 + Q2+,2727.980709243213,517.3200288549917,-51.25049012439657,51.25049012439657,3245.3007380982044,25.625245062198285,3787.853521218831,2.728330195169055,7.851928108241776,5.123597913072721,True,0.34747264080337964,31.36820759930369,0.0,0.0
"2b_y0.60 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.0,Q1 only,3149.882130842018,594.3220804771819,-172.57007770496512,172.57007770496512,3149.882130842018,0.0,3705.7436833435504,2.669187794666863,8.931886127894977,6.262698333228114,True,0.2988380904600632,37.06362054601261,0.0476228820913747,4.180435914398674
"2b_y0.60 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.0,Q1 + Q2+,3149.882130842018,594.3220804771819,-172.57007770496512,172.57007770496512,3744.2042113191997,0.0,4404.9461309637645,3.1728121137415104,8.931886127894977,5.759074014153466,True,0.355223081475767,37.06362054601261,0.0476228820913747,4.180435914398674
"2b_y0.60 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.25,Q1 only,3149.882130842018,594.3220804771819,-172.57007770496512,172.57007770496512,3149.882130842018,43.14251942624128,3654.9877781362075,2.6326291294532793,8.931886127894977,6.299256998441697,True,0.2947450394862708,37.06362054601261,0.0476228820913747,4.180435914398674
"2b_y0.60 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.25,Q1 + Q2+,3149.882130842018,594.3220804771819,-172.57007770496512,172.57007770496512,3744.2042113191997,43.14251942624128,4354.190225756422,3.136253448527927,8.931886127894977,5.795632679367049,True,0.3511300305019746,37.06362054601261,0.0476228820913747,4.180435914398674
"2b_y0.60 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.5,Q1 only,3149.882130842018,594.3220804771819,-172.57007770496512,172.57007770496512,3149.882130842018,86.28503885248256,3604.2318729288654,2.5960704642396966,8.931886127894977,6.33581566365528,True,0.2906519885124785,37.06362054601261,0.0476228820913747,4.180435914398674
"2b_y0.60 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.60,0.6,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.5,Q1 + Q2+,3149.882130842018,594.3220804771819,-172.57007770496512,172.57007770496512,3744.2042113191997,86.28503885248256,4303.434320549079,3.0996947833143436,8.931886127894977,5.832191344580633,True,0.3470369795281822,37.06362054601261,0.0476228820913747,4.180435914398674
"2b_y0.60 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.0,Q1 only,2727.980709243213,386.98146577900496,-9.533427583887311,9.533427583887311,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,8.053140132791238,5.7414686127994194,True,0.28705219105514157,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.0,Q1 + Q2+,2727.980709243213,386.98146577900496,-9.533427583887311,9.533427583887311,3114.9621750222177,0.0,3664.66138237908,2.6395968715806073,8.053140132791238,5.413543261210631,True,0.3277723755026372,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.25,Q1 only,2727.980709243213,386.98146577900496,-9.533427583887311,9.533427583887311,2727.980709243213,2.383356895971828,3206.5851204085193,2.309651880248867,8.053140132791238,5.743488252542372,True,0.28680140195801307,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.25,Q1 + Q2+,2727.980709243213,386.98146577900496,-9.533427583887311,9.533427583887311,3114.9621750222177,2.383356895971828,3661.8574330897013,2.6375772318376556,8.053140132791238,5.415562900953583,True,0.3275215864055087,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.5,Q1 only,2727.980709243213,386.98146577900496,-9.533427583887311,9.533427583887311,2727.980709243213,4.766713791943656,3203.7811711191403,2.307632240505914,8.053140132791238,5.745507892285325,True,0.2865506128608845,31.36820759930369,0.0,0.0
"2b_y0.60 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.5,Q1 + Q2+,2727.980709243213,386.98146577900496,-9.533427583887311,9.533427583887311,3114.9621750222177,4.766713791943656,3659.0534838003223,2.635557592094703,8.053140132791238,5.417582540696536,True,0.32727079730838016,31.36820759930369,0.0,0.0
"2b_y0.60 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.0,Q1 only,3130.0806907492774,577.6105246897606,-35.90650059166802,35.90650059166802,3130.0806907492774,0.0,3682.4478714697384,2.652408194663786,9.15088961633597,6.498481421672184,True,0.28985249586321793,36.175196602884675,0.0105397258002814,0.9251991128733276
"2b_y0.60 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.0,Q1 + Q2+,3130.0806907492774,577.6105246897606,-35.90650059166802,35.90650059166802,3707.691215439038,0.0,4361.989665222398,3.1418712597978753,9.15088961633597,6.009018356538094,True,0.3433405266072792,36.175196602884675,0.0105397258002814,0.9251991128733276
"2b_y0.60 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.60,0.6,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.25,Q1 only,3130.0806907492774,577.6105246897606,-35.90650059166802,35.90650059166802,3130.0806907492774,8.976625147917005,3671.887136001601,2.6448014661301964,9.15088961633597,6.506088150205773,True,0.2890212402309775,36.175196602884675,0.0105397258002814,0.9251991128733276
